date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_pvax,cases_fvax,cases_child,cases_adolescent,cases_adult,cases_elderly,rtk-ag,pcr,total_tests,positivity_rate,deaths_new,deaths_bid,deaths_new_dod,deaths_bid_dod,deaths_pvax,deaths_fvax,deaths_tat,beds_x,pkrc_admitted_pui,pkrc_admitted_covid,pkrc_admitted_total,pkrc_discharged_pui,pkrc_discharged_covid,pkrc_discharged_total,pkrc_covid,pkrc_pui,pkrc_noncovid,beds_y,beds_covid,beds_noncrit,hosp_admitted_pui,hosp_admitted_covid,hosp_admitted_total,hosp_discharged_pui,hosp_discharged_covid,hosp_discharged_total,hosp_covid,hosp_pui,hosp_noncovid,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,daily_booster,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,cumul_booster,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
2021-04-10,Sabah,131,0,61,840,61.0,1.0,0.0,18.0,21.0,74.0,18.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0,3242,0,67,67,1,45,46,398,5,0,2948,645,2815,8,59,67,6,18,24,249,26,1599,75,58,133,71,111,82,41,3,29,13,3,0,84,0,198,867,1065,0,0,0,55582,42576,98158,0,0,0,198,867,0,0,0,0,0,0
2021-04-10,Sarawak,296,0,384,3104,66.0,5.0,0.0,42.0,27.0,189.0,35.0,0.0,0.0,0.0,0.0,4,0,1,0,0,0,1,5723,12,74,86,7,199,206,2372,304,63,3054,924,2943,121,313,434,60,194,254,381,132,1562,59,52,111,61,91,97,68,1,36,27,1,0,98,0,1886,630,2516,0,0,0,61917,31783,93700,0,0,0,1641,630,245,0,0,0,0,0
2021-04-10,Selangor,415,3,257,4641,58.0,2.0,0.0,54.0,27.0,298.0,33.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,90,4289,0,324,324,0,749,749,1815,25,40,4742,1227,4532,139,107,246,98,115,213,381,311,2497,145,65,210,108,208,108,53,0,59,37,0,0,124,0,339,750,1089,0,0,0,74199,51720,125919,0,0,0,336,750,3,0,0,0,0,0
2021-04-10,Terengganu,44,0,5,126,38.0,2.0,0.0,14.0,3.0,22.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1509,0,16,16,0,4,4,46,1,0,1231,212,1211,8,10,18,4,1,5,32,22,762,20,0,20,4,41,16,0,0,15,0,0,0,23,0,0,0,0,0,0,0,26709,15907,42616,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,W.P. Labuan,2,0,23,51,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,222,0,3,3,11,19,30,31,41,0,122,25,112,0,0,0,0,5,5,4,1,60,5,5,10,5,6,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3334,2329,5663,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,Johor,67,0,182,1167,19.0,3.0,0.0,8.0,2.0,51.0,6.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,3,1660,0,22,22,0,19,19,269,0,0,4550,952,4432,121,29,150,68,41,109,365,151,3090,80,38,118,65,154,94,16,0,55,11,0,0,86,0,2536,127,2663,0,0,0,52259,27851,80110,0,0,0,1945,127,591,0,0,0,0,0
2021-04-11,Kedah,40,0,28,341,14.0,0.0,0.0,3.0,3.0,31.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,600,0,16,16,0,11,11,80,0,0,1844,215,1783,3,17,20,0,7,7,88,3,1498,51,10,61,21,93,46,10,0,29,3,0,0,57,0,3099,303,3402,0,0,0,36961,25489,62450,0,0,0,2971,303,128,0,0,0,0,0
2021-04-11,Kelantan,98,0,36,813,20.0,1.0,2.0,17.0,7.0,64.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,398,8,89,97,3,18,21,305,30,5,2407,294,2283,0,42,42,2,34,36,196,0,1258,79,45,124,23,107,37,13,0,54,6,0,0,74,0,1679,36,1715,0,0,0,26960,19001,45961,0,0,0,954,36,725,0,0,0,0,0
2021-04-11,Melaka,59,0,16,228,51.0,0.0,0.0,2.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,236,0,43,43,0,11,11,71,0,0,1101,125,1048,2,1,3,1,1,2,26,4,748,22,31,53,17,59,7,2,0,34,1,0,0,21,0,0,0,0,0,0,0,16741,10430,27171,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,Negeri Sembilan,40,0,21,339,22.0,0.0,0.0,0.0,1.0,34.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,42,0,0,1251,503,1204,0,16,16,0,5,5,67,1,724,20,27,47,20,62,22,3,0,6,3,0,0,28,0,0,0,0,0,0,0,29819,17229,47048,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,Pahang,22,0,9,292,16.0,0.0,0.0,4.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,762,2,13,15,4,15,19,90,5,0,2170,701,2113,1,5,6,0,4,4,39,3,1292,47,6,53,39,62,21,3,0,27,1,0,0,42,0,801,2909,3710,0,0,0,38712,32540,71252,0,0,0,164,2909,637,0,0,0,0,0
2021-04-11,Perak,50,0,26,753,27.0,0.0,0.0,5.0,1.0,32.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1069,0,15,15,0,23,23,126,0,168,2728,359,2656,1,16,17,0,4,4,51,4,1759,68,4,72,34,96,67,2,0,46,2,0,0,78,0,2,2049,2051,0,0,0,52826,43465,96291,0,0,0,2,2049,0,0,0,0,0,0
2021-04-11,Perlis,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,3,0,0,508,57,493,4,0,4,0,2,2,3,6,282,13,2,15,6,20,12,0,0,9,0,0,0,12,0,0,0,0,0,0,0,10057,8323,18380,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,Pulau Pinang,113,0,147,1135,49.0,1.0,0.0,5.0,1.0,97.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1851,0,69,69,0,107,107,29,0,443,1292,248,1249,0,14,14,0,14,14,107,0,665,28,15,43,22,35,22,14,0,11,6,0,0,27,0,380,1433,1813,0,0,0,36951,28518,65469,0,0,0,380,1433,0,0,0,0,0,0
2021-04-11,Sabah,127,0,88,878,58.0,0.0,0.0,16.0,12.0,80.0,19.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,3242,1,87,88,0,73,73,445,7,0,2948,645,2815,9,43,52,6,10,16,251,29,1550,75,58,133,71,111,82,41,2,25,15,2,0,82,0,12,263,275,0,0,0,55594,42839,98433,0,0,0,12,263,0,0,0,0,0,0
2021-04-11,Sarawak,443,1,323,3223,117.0,6.0,1.0,71.0,49.0,275.0,47.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,5723,9,73,82,3,35,38,2397,291,61,3054,924,2943,69,269,338,42,302,344,399,125,1549,59,52,111,61,91,97,68,0,37,27,0,0,105,0,2360,1416,3776,0,0,0,64277,33199,97476,0,0,0,2360,1416,0,0,0,0,0,0
2021-04-11,Selangor,535,1,254,4920,296.0,4.0,0.0,16.0,14.0,458.0,21.0,0.0,0.0,0.0,0.0,4,0,2,0,0,0,70,4289,5,310,315,6,309,315,1819,21,40,4742,1227,4532,125,57,182,112,60,172,381,353,2472,145,65,210,108,208,108,50,0,65,32,0,0,117,0,641,484,1125,0,0,0,74840,52204,127044,0,0,0,634,484,7,0,0,0,0,0
2021-04-11,Terengganu,34,0,7,152,34.0,0.0,0.0,8.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1509,0,34,34,0,1,1,79,1,0,1231,212,1211,6,8,14,1,6,7,35,31,800,20,0,20,4,41,16,0,0,17,0,0,0,24,0,959,1661,2620,0,0,0,27668,17568,45236,0,0,0,792,1661,167,0,0,0,0,0
2021-04-11,W.P. Labuan,4,0,14,41,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,222,5,0,5,12,13,25,19,33,0,122,25,112,0,0,0,0,1,1,3,1,55,5,5,10,5,6,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3334,2329,5663,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,Johor,61,1,187,1041,34.0,0.0,0.0,4.0,4.0,46.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1660,0,61,61,0,78,78,250,0,0,4550,952,4432,92,37,129,79,40,119,366,169,3053,80,38,118,65,154,94,14,0,58,10,0,0,79,0,4498,530,5028,0,0,0,56757,28381,85138,0,0,0,4076,530,422,0,0,0,0,0
2021-04-12,Kedah,47,0,27,361,22.0,1.0,0.0,2.0,6.0,31.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,600,0,12,12,0,11,11,83,0,0,1844,215,1783,3,5,8,0,6,6,87,6,1478,51,10,61,21,93,46,11,0,28,4,0,0,60,0,4343,586,4929,0,0,0,41304,26075,67379,0,0,0,4277,586,66,0,0,0,0,0
2021-04-12,Kelantan,58,0,51,820,25.0,0.0,0.0,7.0,14.0,29.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,438,0,48,48,4,20,24,333,26,6,2531,284,2402,1,33,34,0,25,25,206,1,1450,84,45,129,25,113,39,15,0,60,8,0,0,88,0,2272,98,2370,0,0,0,29232,19099,48331,0,0,0,2155,98,117,0,0,0,0,0
2021-04-12,Melaka,11,0,4,235,5.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,249,0,2,2,0,3,3,70,0,0,1101,125,1048,0,4,4,2,3,5,27,2,800,22,31,53,17,59,7,2,0,34,1,0,0,22,0,713,46,759,0,0,0,17454,10476,27930,0,0,0,631,46,82,0,0,0,0,0
2021-04-12,Negeri Sembilan,63,0,42,360,46.0,1.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,80,0,1,1,0,0,0,43,0,0,1251,503,1204,0,8,8,0,2,2,70,0,770,20,27,47,20,62,22,4,0,4,0,0,0,25,0,256,611,867,0,0,0,30075,17840,47915,0,0,0,216,611,40,0,0,0,0,0
2021-04-12,Pahang,32,0,7,317,31.0,0.0,0.0,0.0,2.0,28.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,762,1,7,8,0,12,12,85,6,0,2170,701,2113,0,12,12,0,4,4,47,3,1137,47,6,53,39,62,21,3,1,30,1,1,0,47,0,1622,260,1882,0,0,0,40334,32800,73134,0,0,0,1608,260,14,0,0,0,0,0
2021-04-12,Perak,21,0,17,757,11.0,0.0,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1069,0,23,23,0,9,9,140,0,170,2728,359,2656,0,1,1,0,5,5,47,6,1823,68,4,72,34,96,67,2,0,49,2,0,0,81,0,101,3200,3301,0,0,0,52927,46665,99592,0,0,0,29,3199,72,0,0,0,0,1
2021-04-12,Perlis,2,0,0,8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,314,0,1,1,0,0,0,4,0,0,508,57,493,1,0,1,1,0,1,4,6,280,13,2,15,6,20,12,0,0,8,0,0,0,11,0,7,1158,1165,0,0,0,10064,9481,19545,0,0,0,7,1158,0,0,0,0,0,0
2021-04-12,Pulau Pinang,112,0,120,1127,64.0,0.0,0.0,10.0,4.0,94.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1851,0,72,72,0,107,107,433,0,0,1292,248,1249,1,9,10,0,15,15,98,2,688,28,15,43,22,35,22,14,0,11,6,0,0,29,0,370,1194,1564,0,0,0,37321,29712,67033,0,0,0,370,1194,0,0,0,0,0,0
2021-04-12,Sabah,109,0,61,926,44.0,1.0,0.0,19.0,9.0,60.0,20.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,6,3242,1,71,72,3,42,45,487,5,0,2948,690,2815,7,53,60,5,14,19,260,34,1557,75,58,133,71,111,82,47,3,30,17,3,0,89,0,240,691,931,0,0,0,55834,43530,99364,0,0,0,240,691,0,0,0,0,0,0
2021-04-12,Sarawak,351,0,198,3371,56.0,5.0,0.0,48.0,31.0,215.0,53.0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,5723,6,59,65,0,41,41,2557,279,59,3054,924,2943,99,221,320,79,162,241,424,156,1544,59,52,111,61,91,97,70,0,34,25,0,0,109,0,1655,543,2198,0,0,0,65932,33742,99674,0,0,0,1655,543,0,0,0,0,0,0
2021-04-12,Selangor,303,0,296,4925,85.0,1.0,0.0,21.0,9.0,243.0,25.0,0.0,0.0,0.0,0.0,1,0,2,0,0,0,1,4289,5,205,210,4,328,332,1697,21,40,4742,1227,4532,125,64,189,56,78,134,374,347,2573,145,65,210,108,208,108,55,0,68,39,0,0,129,0,2945,2206,5151,0,0,0,77785,54410,132195,0,0,0,1722,2206,1223,0,0,0,0,0
2021-04-12,Terengganu,22,0,3,171,16.0,0.0,0.0,3.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1509,2,24,26,0,4,4,99,3,0,1231,212,1211,5,14,19,2,4,6,48,29,856,20,0,20,4,41,16,0,0,17,0,0,0,21,0,999,1712,2711,0,0,0,28667,19280,47947,0,0,0,764,1712,235,0,0,0,0,0
2021-04-12,W.P. Labuan,0,0,7,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,222,1,5,6,5,6,11,18,29,0,122,25,112,0,0,0,0,0,0,4,0,56,5,5,10,5,6,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3334,2329,5663,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,Johor,74,0,56,1059,32.0,0.0,0.0,7.0,0.0,64.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1660,0,31,31,0,28,28,253,0,0,4550,952,4432,104,19,123,67,38,105,349,172,3065,80,38,118,65,154,94,14,0,62,11,0,0,98,0,3,41,44,0,0,0,56760,28422,85182,0,0,0,3,41,0,0,0,0,0,0
2021-04-13,Kedah,39,0,30,370,18.0,1.0,0.0,5.0,4.0,25.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,600,0,10,10,0,8,8,85,0,0,1844,215,1783,3,12,15,0,15,15,88,6,1427,51,10,61,21,93,46,10,0,29,5,0,0,57,0,119,1,120,0,0,0,41423,26076,67499,0,0,0,119,1,0,0,0,0,0,0
2021-04-13,Kelantan,103,0,38,885,42.0,0.0,1.0,11.0,17.0,63.0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,438,2,38,40,9,19,28,352,19,5,2531,284,2402,1,33,34,1,26,27,212,1,1452,84,45,129,25,113,39,15,0,61,8,0,0,89,0,1391,7,1398,0,0,0,30623,19106,49729,0,0,0,1364,7,27,0,0,0,0,0
2021-04-13,Melaka,17,0,9,243,17.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,256,0,3,3,0,1,1,72,0,0,1101,125,1048,0,0,0,0,6,6,21,2,827,22,31,53,17,59,7,2,0,41,1,0,0,22,0,0,0,0,0,0,0,17454,10476,27930,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,Negeri Sembilan,29,0,9,380,10.0,0.0,0.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,43,0,0,1251,503,1204,2,41,43,0,9,9,93,2,780,20,27,47,20,62,22,3,0,7,1,0,0,26,0,615,1435,2050,0,0,0,30690,19275,49965,0,0,0,464,1435,151,0,0,0,0,0
2021-04-13,Pahang,14,0,16,315,12.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,762,1,30,31,0,13,13,101,7,0,2170,701,2113,0,7,7,0,7,7,47,3,1173,47,6,53,39,62,21,4,1,30,2,1,0,60,0,626,151,777,0,0,0,40960,32951,73911,0,0,0,492,151,133,0,0,0,0,1
2021-04-13,Perak,36,0,14,779,24.0,0.0,0.0,0.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1069,0,16,16,0,6,6,150,0,173,2728,359,2656,1,11,12,0,2,2,56,5,1851,68,4,72,34,96,67,3,0,50,2,0,0,80,0,9,414,423,0,0,0,52936,47079,100015,0,0,0,4,414,5,0,0,0,0,0
2021-04-13,Perlis,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,4,0,0,508,57,493,0,1,1,1,0,1,5,3,284,13,2,15,6,20,12,0,0,9,0,0,0,11,0,707,1,708,0,0,0,10771,9482,20253,0,0,0,707,1,0,0,0,0,0,0
2021-04-13,Pulau Pinang,92,0,163,1056,18.0,2.0,0.0,6.0,5.0,77.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1851,0,43,43,0,87,87,386,0,0,1292,248,1249,0,10,10,0,18,18,107,0,745,28,15,43,22,35,22,12,0,11,6,0,0,30,0,764,887,1651,0,0,0,38085,30599,68684,0,0,0,739,887,25,0,0,0,0,0
2021-04-13,Sabah,117,0,86,956,44.0,1.0,0.0,17.0,9.0,72.0,19.0,0.0,0.0,0.0,0.0,4,4,1,1,0,0,3,3242,1,41,42,0,46,46,486,10,0,2948,690,2815,9,49,58,7,25,32,281,35,1604,75,58,133,71,111,82,47,2,36,15,2,0,90,0,226,392,618,0,0,0,56060,43922,99982,0,0,0,224,392,0,0,0,0,0,2
2021-04-13,Sarawak,607,0,316,3659,224.0,3.0,0.0,87.0,35.0,422.0,59.0,0.0,0.0,0.0,0.0,4,0,3,0,0,0,1,5723,7,46,53,5,26,31,2485,309,102,3054,924,2943,96,226,322,46,310,356,449,156,1546,59,52,111,61,91,97,70,0,32,23,0,0,105,0,1868,67,1935,0,0,0,67800,33809,101609,0,0,0,1567,67,301,0,0,0,0,0
2021-04-13,Selangor,483,3,491,4916,190.0,0.0,1.0,27.0,11.0,402.0,30.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,2,4289,3,599,602,4,279,283,2018,19,40,4742,1227,4532,162,78,240,83,90,173,368,407,2488,145,65,210,108,208,108,53,0,68,37,0,0,123,0,3742,2596,6338,0,0,0,81527,57006,138533,0,0,0,1343,2596,2399,0,0,0,0,0
2021-04-13,Terengganu,13,0,7,177,13.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,2,1509,1,20,21,1,2,3,117,3,0,1231,212,1211,2,1,3,5,6,11,43,26,853,20,0,20,4,41,16,0,0,14,0,0,0,20,0,906,575,1481,0,0,0,29573,19855,49428,0,0,0,595,575,310,0,0,0,0,1
2021-04-13,W.P. Labuan,3,0,0,37,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,222,1,0,1,7,5,12,11,23,0,122,25,112,3,0,3,0,0,0,4,3,67,5,5,10,5,6,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3334,2329,5663,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,Johor,84,0,109,1033,24.0,0.0,0.0,6.0,7.0,66.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1660,0,5,5,0,13,13,242,0,0,4550,952,4432,80,26,106,76,44,120,323,164,3175,80,38,118,65,154,94,13,0,61,6,0,0,86,0,2597,1225,3822,0,0,0,59357,29647,89004,0,0,0,2382,1224,215,1,0,0,0,0
2021-04-14,Kedah,53,0,35,388,34.0,0.0,0.0,3.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,600,2,1,3,0,22,22,67,2,0,1844,215,1783,1,6,7,0,7,7,86,4,1450,51,10,61,21,93,46,11,0,29,5,0,0,77,0,1374,13,1387,0,0,0,42797,26089,68886,0,0,0,1304,13,69,0,0,0,0,1
2021-04-14,Kelantan,226,0,72,1039,133.0,4.0,2.0,28.0,81.0,98.0,19.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,458,0,51,51,6,28,34,375,13,8,2558,311,2429,2,55,57,1,43,44,220,2,1414,84,45,129,25,113,39,15,0,55,6,0,0,72,0,1553,18,1571,0,0,0,32176,19124,51300,0,0,0,1148,18,405,0,0,0,0,0
2021-04-14,Melaka,6,0,26,223,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,256,0,0,0,0,7,7,65,0,0,1101,125,1048,3,3,6,0,1,1,23,5,814,22,31,53,17,59,7,3,2,30,2,2,0,29,0,1447,266,1713,0,0,0,18901,10742,29643,0,0,0,1258,266,189,0,0,0,0,0
2021-04-14,Negeri Sembilan,51,0,33,398,31.0,0.0,0.0,5.0,2.0,33.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,80,0,0,0,0,5,5,38,0,0,1251,503,1204,0,57,57,0,9,9,142,2,768,20,27,47,20,62,22,2,0,6,1,0,0,21,0,425,1449,1874,0,0,0,31115,20724,51839,0,0,0,198,1449,227,0,0,0,0,0
2021-04-14,Pahang,13,0,35,293,10.0,1.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,762,4,8,12,3,15,18,94,8,0,2170,701,2113,1,4,5,1,3,4,46,3,1234,47,6,53,39,62,21,2,0,30,2,0,0,54,0,413,13,426,0,0,0,41373,32964,74337,0,0,0,374,13,39,0,0,0,0,0
2021-04-14,Perak,56,0,58,777,25.0,0.0,0.0,6.0,3.0,39.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1069,0,16,16,0,53,53,113,1,183,2728,359,2656,0,12,12,0,7,7,61,8,1913,68,4,72,34,96,67,3,0,48,1,0,0,81,0,166,91,257,0,0,0,53102,47170,100272,0,0,0,8,91,158,0,0,0,0,0
2021-04-14,Perlis,3,0,0,11,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,4,0,0,508,57,493,2,1,3,0,0,0,6,5,299,13,2,15,6,20,12,0,0,8,0,0,0,12,0,669,7,676,0,0,0,11440,9489,20929,0,0,0,669,7,0,0,0,0,0,0
2021-04-14,Pulau Pinang,92,0,169,979,20.0,0.0,0.0,7.0,4.0,65.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1851,0,48,48,0,88,88,344,0,0,1292,248,1249,0,27,27,0,17,17,118,0,763,28,15,43,22,35,22,11,0,14,7,0,0,31,0,957,772,1729,0,0,0,39042,31371,70413,0,0,0,606,772,351,0,0,0,0,0
2021-04-14,Sabah,142,1,82,1016,82.0,0.0,0.0,16.0,43.0,74.0,9.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,70,3242,5,59,64,2,59,61,501,13,0,2948,690,2815,7,48,55,4,16,20,290,38,1620,75,58,133,71,111,82,49,3,31,18,3,0,81,0,532,305,837,0,0,0,56592,44227,100819,0,0,0,532,305,0,0,0,0,0,0
2021-04-14,Sarawak,489,1,238,3908,199.0,10.0,2.0,73.0,34.0,264.0,47.0,0.0,0.0,0.0,0.0,5,0,2,0,0,0,1,5865,9,161,170,4,39,43,2837,342,68,3054,924,2943,131,351,482,52,207,259,443,152,1489,59,52,111,61,91,97,68,0,33,23,0,0,89,0,1732,71,1803,0,0,0,69532,33880,103412,0,0,0,1420,71,312,0,0,0,0,0
2021-04-14,Selangor,517,2,561,4871,99.0,1.0,0.0,23.0,20.0,407.0,38.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,4289,7,399,406,1,166,167,2252,25,40,4742,1227,4532,84,164,248,44,148,192,370,399,2663,145,65,210,108,208,108,62,0,61,39,0,0,122,0,3691,1809,5500,0,0,0,85218,58815,144033,0,0,0,2866,1808,825,1,0,0,0,0
2021-04-14,Terengganu,14,0,3,188,13.0,0.0,0.0,3.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1509,2,11,13,0,1,1,127,5,0,1231,212,1211,3,23,26,3,1,4,43,29,875,20,0,20,4,41,16,0,0,19,0,0,0,30,0,416,351,767,0,0,0,29989,20206,50195,0,0,0,202,351,214,0,0,0,0,0
2021-04-14,W.P. Labuan,1,0,15,23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,222,0,4,4,2,0,2,11,21,0,122,25,112,0,0,0,1,0,1,4,2,61,5,5,10,5,6,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3334,2329,5663,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,Johor,182,0,144,1071,131.0,0.0,0.0,2.0,9.0,165.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1660,0,68,68,0,37,37,272,0,0,4550,952,4432,107,44,151,79,38,117,328,170,3177,80,38,118,65,154,94,15,0,56,8,0,0,89,0,3456,1174,4630,0,0,0,62813,30821,93634,0,0,0,3116,1174,340,0,0,0,0,0
2021-04-15,Kedah,26,0,13,401,12.0,0.0,0.0,3.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,500,0,28,28,0,4,4,94,0,0,1844,215,1783,1,10,11,0,9,9,75,2,1417,51,10,61,21,93,46,14,0,28,6,0,0,75,0,714,74,788,0,0,0,43511,26163,69674,0,0,0,556,74,158,0,0,0,0,0
2021-04-15,Kelantan,221,0,94,1166,100.0,2.0,2.0,19.0,80.0,100.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,474,2,90,92,8,68,76,397,6,7,2558,329,2429,0,52,52,0,28,28,245,0,1421,84,45,129,25,113,39,19,0,46,7,0,0,75,0,582,394,976,0,0,0,32758,19518,52276,0,0,0,446,394,136,0,0,0,0,0
2021-04-15,Melaka,53,0,12,264,46.0,0.0,0.0,0.0,11.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,256,0,43,43,0,4,4,104,0,0,1101,125,1048,1,2,3,0,3,3,22,6,817,22,31,53,17,59,7,2,1,34,1,1,0,26,0,0,0,0,0,0,0,18901,10742,29643,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,Negeri Sembilan,34,0,28,404,27.0,0.0,0.0,4.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,90,0,46,46,0,0,0,84,0,0,1251,503,1204,3,8,11,0,5,5,140,5,733,20,27,47,20,62,22,2,0,8,1,0,0,26,0,386,992,1378,0,0,0,31501,21716,53217,0,0,0,197,992,189,0,0,0,0,0
2021-04-15,Pahang,34,0,20,307,27.0,0.0,0.0,3.0,3.0,22.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,762,3,21,24,0,16,16,99,11,0,2170,701,2113,4,6,10,4,10,14,39,3,1220,47,6,53,39,62,21,2,0,34,2,0,0,49,0,432,228,660,0,0,0,41805,33192,74997,0,0,0,270,228,162,0,0,0,0,0
